title,author,isbn,categoryName,price,stock,language,ribbon,description,publisher,coverImage,sortOrder
Key Skills Wipe-clean: Comprehension 5-6,,9781474951050,"Children Books,3+",50.0,2,English,,"Part of the Usborne Key Skills series that supports the English lessons children learn at school, this book is filled with activities that use basic comprehension skills to understand written English including stories, poems, instructions and more. Wipe-clean pages offer endless practice, and answers and secret notes for grown-ups are at the back.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_02fefa244b5240f1817aab30997e26c2~mv2.jpg,5143
10 Ten Minute Stories,,9781409596745,"Children Books,5+",90.0,0,English,,"A treasury of short stories, carefully selected because they make speedy bedtime reads. Each of these ten traditional tales each take just ten minutes to read aloud. For sharing with younger children; as children learn to read on their own they can tackle these simple stories on their own. Studies have shown that reading for just ten minutes a day can massively improve children's literacy; this collection of stories will inspire children to do that and more. Ten stories from the Usborne Reading Programme - each retold for young readers and fully illustrated - are bound together in a beautiful gift edition which children will be proud to own and read. Part of a collectible series of illustrated story collections from Usborne, including 'Illustrated Stories for Bedtime' and 'Five-minute Bedtime Stories'.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_5efed9c5220f4b63a69cdef1a99c3f9e~mv2.jpg,5144
10 More Ten-minute Stories,,9781474922067,"Children Books,5+",90.0,0,English,,Reports show that reading or being read to for ten minutes every day will significantly improve children's reading skills. This short story collection supports this - each story taking about ten minutes to read. Ideal for sharing with younger children; as children learn to read on their own they can tackle these simple stories on their own.,USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_0bb85757ec4a438c801c6c1a51fbf60d~mv2.jpg,5145
10 Ten-Minute Fairy Tales,,9781474938037,"Children Books,5+",90.0,0,English,,"A magical collection of fairy tales, featuring retellings of favourites such as Aladdin, Little Red Riding Hood and Snow White and the Seven Dwarfs. Each charming story in this hardback book is beautifully illustrated and takes just ten minutes to read - the perfect length for snuggling up and enjoying at bedtime.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_eb9c427458e649abbfa5ba4e436c338b~mv2.jpg,5146
Little wipe Clean Animals to copy and trace,,9781474954778,"Children Books,5+",35.0,0,English,,"Wipe-clean pages, stylish illustrations and a wipe-clean pen combine to provide endless opportunities for children to practice their pen control skills. There are dotted picture outlines of all kinds of animals and birds to copy and trace to complete the wildlife scenes.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_af3a902dca554670aeb7abbbebfc9734~mv2.jpg,5147
Little Wipe-Clean Dinosaurs to copy and trace,,9781474954785,"Children Books,5+",35.0,0,English,,"Wipe-clean pages, stylish illustrations and a wipe-clean pen combine to provide endless opportunities for children to practise their pen control skills. There are dotted picture outlines of all kinds of dinosaurs to trace, and a second set of outlines to trace again, with missing details for children to copy in themselves.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_28159bed0dd849429597766100074f70~mv2.jpg,5148
"The Twinkly, Twinkly Bedtime Book",,9781474967563,"Children Books,5+",85.0,0,English,,"It's bedtime for little bear... but the starry sky looks so exciting! This magical book has ten lights for little children to discover as they join little bear and his dad on a walk before bed. Each time you turn a page there are even more stars shining in the sky, until it's time to wander home and fall fast asleep.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_2eed34ecd9bb4b6ebf1f02e59c5c548c~mv2.jpg,5149
Thats not my Bear,,9780746051597,"Children Books,3+",45.0,0,English,,"This board book offers a combination of simple text, illustrations and things to feel in order to help very young children develop sensory and language awareness. It uses of a variety of textured patches to encourage interactive play and help children explore the surfaces of a toy bear.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_d495a359b8f74798b2960814aff41f82~mv2.jpg,5150
My First Fables Reading Library - 30 book set,,9781474974370,"Children Books,5+",375.0,0,English,,A box set of 50 paperback editions from the award-winning Usborne Very First Reading and First Reading series to inspire your child as he or she learns to read.,USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_1d5a6bf4170a41e6b150b787fa7b8851~mv2.jpg,5151
My First Classics Reading Library - 30 book set,,9781474974387,"Children Books,5+",375.0,0,English,,"30 books to help your child grow as a reader. A broad range of class stories, all in different genres, with lively, readable text and fully illustrate, encouraging children to find the classic stories they enjoy most, and also to try something different from time to time. Perfect for Children and Young Adult.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_6e89ca15dd2e482ebc458b29cba2147a~mv2.jpg,5152
Beginners Boxset: Animals,,9781474936286,"Children Books,5+",225.0,0,English,,An exciting activity book designed especially for little fingers. Children can press their fingers into the ink pad and fingerprint away!,USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_03536862838d49319fd3cba5edbc427e~mv2.jpg,5153
Beginners Boxset: Science,,9781474929080,"Children Books,5+",225.0,0,English,,"Amazing science from a best-loved reader series. Explore your planet while you build your confidence with books. Are you fascinated by storms, volcanoes, stars and space? With this handsome box set of quality Usborne readers, you can explore all those cool things and boost your reading skills too. Forget dull reading schemes that don t expand your horizons. It s time to check out the marvels of your world! Get ready for a close-up look at erupting volcanoes, your miraculous body, and the challenges of living in space",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_f0147ffe484a4e2f961452b9d0546695~mv2.jpg,5154
That's not my zebra,,9781474950480,"Children Books,3+",45.0,1,English,,"Meet five adorable zebras in this exciting addition to the much-loved That's not my  series. Babies and toddlers will love touching the textured patches as they meet zebras with hairy tails, fuzzy noses and bumpy hooves. The bright pictures and textures to stroke are designed to help develop sensory and language awareness.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_3ed6dd443f4b40dd9eb8c2ac2ac27436~mv2.jpg,5155
That's not my fox,,9781409581567,"Children Books,3+",45.0,1,English,,"A touchy-feely board book with simple, repetitive text, tactile patches and bold illustrations suitable for babies and toddlers. A little, white mouse appears on every page, for children to spot.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_830ed993ff15491f8ed7d610c5c31310~mv2.jpg,5156
That's not my squirrel,,9781409596431,"Children Books,3+",45.0,0,English,,"There are five mischievous squirrels to meet in this touchy-feely board book, all with soft noses, rough paws and fluffy tails. The bright pictures and textured patches for babies and toddlers to stroke are specially designed to develop sensory and language awareness. A delightful book to share with little ones.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_f9bc4e12397146f5a074c43392122937~mv2.jpg,5157
That's not my bunny,,9780746066928,"Children Books,3+",45.0,0,English,,"Meet five adorable bunnies in this charming addition to the much-loved That's not my... series. Babies love the best-selling That's not my... books with their bold illustrations, patches to stroke, and a mouse to spot on every page, all designed to develop sensory and language awareness.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_a4fbe3bdd0274ee585ddeb4a3477e041~mv2.jpg,5158
That's not my kitten,,9780746071489,"Children Books,3+",45.0,0,English,,"Young readers may touch various surfaces on kittens that are not the one someone is looking for, until at last the right one appears.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_3e02d0ec570049fdab5eea80c3d0f419~mv2.jpg,5159
That's not my duck,,9781409565161,"Children Books,3+",45.0,0,English,,"Meet five friendly ducks in this exciting addition to the much-loved That's not my... series. Babies love the best-selling That's not my... books with their bold illustrations, patches to stroke, and a mouse to spot on every page, all designed to develop sensory and language awareness.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_9828a09ad8704c029c7e55a58d25ea99~mv2.jpg,5160
That's not my truck,,9780746093696,"Children Books,3+",45.0,0,English,,"A touchy-feely board book with simple, repetitive text, tactile patches and bold illustrations suitable for babies and toddlers. A little, white mouse appears on every page, for children to spot.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_8fa6cac0c59f4bd4801b633452952278~mv2.jpg,5161
That's not my Zebra's colours,,9781474928915,"Children Books,3+",45.0,0,English,,"Zebra would like to change the colour of his stripes. Should they be green like Crocodile or blue like Parrot? Which colour would be best of all? With peep through holes, adorable illustrations and simple text, this is a delightful addition to the internationally bestselling That's not my... series, and a lovely book to share with little ones.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_4222c88f7def4e39a2b7fd258779e90e~mv2.jpg,5162
Are you there little bunny?,,9781474945547,"Children Books,3+",35.0,0,English,,"Little bunny is hiding! Very young children will love peeping through the holes and touching the textured pages in this beautiful hide-and-seek board book, spotting a badger, chick and other animals as they search for the elusive little bunny. A lovely Easter gift for a baby or toddler, sure to be read many times.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_245af8e1ef6e43f78af9644fae6e6308~mv2.jpg,5163
Lift-the-flap: Numbers,,9781409597643,"Children Books,3+",60.0,0,English,,"This charming, lift-the-flap board book helps children learn about numbers with simple puzzles to solve on every page. Children can count the flamingos, zebras and monkeys at the zoo, find the cows on the farm, match rockets in space to their home planets and more - and lift the flaps to discover the answers.",USBORNE PUBLISHING LTD,https://static.wixstatic.com/media/c90749_ae7573b53d2b4814b4d76e5680d10a84~mv2.jpg,5164
